Date	VOW	CDAX	BMW	DAI
13-01-17	151.75	1057.24	87.81	71.33
12-01-17	150.7	1048.04	87.46	70.79
11-01-17	153.15	1058.26	90.13	72.83
10-01-17	148.1	1052.09	89.91	72.23
09-01-17	148.05	1050.65	89.83	71.98
06-01-17	142.6	1053.1	90.51	72.04
05-01-17	143.25	1052.42	90.34	72.05
04-01-17	142.05	1051.72	90.18	72.07
03-01-17	143.75	1053.05	90.83	72.1
02-01-17	140.9	1054.03	89.98	71.18
30-12-16	136.75	1042.86	88.75	70.72
29-12-16	137.95	1040.59	88.52	70.4
28-12-16	141.15	1042.65	89.85	70.87
27-12-16	141.4	1042.26	89.7	70.96
23-12-16	141.85	1039.76	89.96	71.03
22-12-16	143.8	1039.92	89.67	70.91
21-12-16	144.2	1041.01	90.07	71.25
20-12-16	140.9	1039.39	90.25	71.11
19-12-16	139.7	1036.17	90.11	70.98
16-12-16	139.65	1033.33	90	70.62
15-12-16	137.95	1029.63	89.75	70.11
14-12-16	136.8	1020.49	89.05	69.05
13-12-16	136.55	1023.66	88.9	68.96
12-12-16	134.6	1016.2	88.09	68.18
09-12-16	134.85	1017.83	88.77	68.3
08-12-16	136.3	1014.41	88.99	68.24
07-12-16	134.45	998.65	86.32	66.6
06-12-16	130.8	980.88	83.37	64.49
05-12-16	130	972.78	82.4	64.07
02-12-16	127.55	958.99	79.82	62.47
01-12-16	128.1	961.36	80.07	62.39
30-11-16	129.2	971.21	80.41	62.76
29-11-16	129.95	969.58	81.2	63.54
28-11-16	130.9	966.63	82.06	63.99
25-11-16	132.6	976.32	82.79	64.72
24-11-16	133.25	974.68	82.51	64.59
23-11-16	131.75	971.75	82.24	64.5
22-11-16	130.2	976.25	83.3	65.52
21-11-16	130.05	973.43	82.37	65.54
18-11-16	128.05	971.9	81	65.26
17-11-16	129.1	973.67	80.42	65.38
16-11-16	128.2	971.64	80.74	64.8
15-11-16	129.8	976.86	81.53	65.15
14-11-16	129.1	971.89	80.88	64.88
11-11-16	128.7	970.72	80.11	64.77
10-11-16	126.9	968.38	76.78	63.69
09-11-16	126	972.42	76.84	63.89
08-11-16	127.4	960.65	77.31	63.74
07-11-16	127.6	959.18	77.2	63.32
04-11-16	127.55	942.9	75.46	61.85
03-11-16	128.05	949.29	75.23	62.19
02-11-16	129.2	953.06	75.4	62.44
01-11-16	133.55	966.56	78.32	64.12
31-10-16	136	978.89	79.37	64.91
28-10-16	135.65	981.23	80.17	65.34
27-10-16	135.55	983.14	79.92	65.45
26-10-16	134.45	982.79	80.07	65.22
25-10-16	134.8	987.19	79.63	64.88
24-10-16	135.15	988.38	79.59	64.89
21-10-16	133.9	984.63	78.63	64.62
20-10-16	134.25	984.2	79.17	66
19-10-16	132.1	981.03	78.02	65.2
18-10-16	131.5	979.5	77.01	64.34
17-10-16	130.7	968.41	76.34	63.87
14-10-16	131.9	975.04	76.84	64.16
13-10-16	130.55	961.1	75.94	63.2
12-10-16	132.05	970.17	77	64.12
11-10-16	132.5	974.67	77.66	64.41
10-10-16	133.3	978.54	78.09	64.62
07-10-16	130.9	967.16	77.41	63.87
06-10-16	131.9	975.3	78.3	64.35
05-10-16	131.95	976.66	78.18	64.68
04-10-16	130.6	980.25	77.29	64.37
30-09-16	129.15	970.75	74.81	62.71
29-09-16	126.5	962.17	73.7	62.1
28-09-16	126.35	964.93	73.68	62.06
27-09-16	123.95	957.48	73.18	61.5
26-09-16	126.6	960.58	73.73	61.88
23-09-16	129.05	979.17	75.59	63.52
22-09-16	130.45	983.65	76.28	63.42
21-09-16	128.3	963.1	74.36	61.61
20-09-16	127.6	959.62	74.09	61.1
19-09-16	128.75	957.9	73.97	61.33
16-09-16	126.85	949.33	73.42	60.41
15-09-16	130.05	961.13	75.3	61.83
14-09-16	129.8	956.62	75.1	61.53
13-09-16	130.3	956.88	75.41	61.89
12-09-16	130.85	960.42	75.58	62.4
09-09-16	131.7	971.71	76.93	63.46
08-09-16	132.15	981.95	77.44	63.75
07-09-16	133.4	989.13	78.24	64.17
06-09-16	131.35	983.44	77.55	63.29
05-09-16	131.5	982.29	78.24	62.78
02-09-16	131.8	982.88	78.57	62.86
01-09-16	129.7	969.95	77.93	61.7
31-08-16	130.45	973.72	78.01	62.08
30-08-16	130.85	979.35	78.46	62.31
29-08-16	128.4	970.24	76.88	61.23
26-08-16	130.35	973.51	77.23	61.7
25-08-16	127.55	968.53	76.22	61.17
24-08-16	129.65	976.51	77.51	62.12
23-08-16	129.95	974.36	77.48	61.86
22-08-16	127.65	965.73	76.95	61.41
19-08-16	127.9	969.69	77.32	61.41
18-08-16	128.7	974.83	78.84	62.01
17-08-16	128.4	968.04	78.55	61.77
16-08-16	130.55	980.28	79.49	62.52
15-08-16	133.9	986.83	80.5	63.3
12-08-16	132.5	984.83	79.63	62.89
11-08-16	134.6	987.58	80.37	63.08
10-08-16	133.55	979.01	80.19	62.68
09-08-16	133.85	981.6	80.29	62.87
08-08-16	131.15	959.81	77.63	61.17
05-08-16	131.55	954.66	77.92	61.03
04-08-16	128.7	942.27	75.84	59.34
03-08-16	126.55	937	75.81	59.35
02-08-16	127.15	935.79	75.41	58.91
01-08-16	132	952.11	77.13	60.71
29-07-16	132.65	952.59	77.05	60.82
28-07-16	130.9	947.25	75.97	60.31
27-07-16	136.75	951.72	78.36	61.92
26-07-16	132.85	944.8	76.78	60.76
25-07-16	131.7	940.32	76.14	59.95
22-07-16	130.1	935.59	75.5	59.51
21-07-16	130.9	935.62	75.98	59.45
20-07-16	131.3	935.14	75.39	58.68
19-07-16	127.4	921.66	73.58	57.66
18-07-16	127.5	927.14	74.91	58.31
15-07-16	127.55	926.35	74.66	58.39
14-07-16	127.65	926.54	74.74	58.49
13-07-16	125.25	915.2	72.98	57.26
12-07-16	127.35	917.62	73.31	57.65
11-07-16	123.55	907.3	70.04	55.22
08-07-16	121.7	888.92	68.44	54.15
07-07-16	116.85	870.44	65.6	52.28
06-07-16	118.1	865.36	65.1	51.97
05-07-16	119.05	879.38	65.21	52.27
04-07-16	121.65	895.59	66.79	54.24
01-07-16	126	902.49	67.79	54.74
30-06-16	120.4	892.55	65.79	53.52
29-06-16	120.1	886.13	65.88	53.73
28-06-16	123.2	871.09	65.83	53.68
27-06-16	120.1	855.1	65.67	53.37
24-06-16	127.6	883.75	68.66	55.06
23-06-16	134.95	941.47	74.25	59.99
22-06-16	130.6	925.62	72.47	59
21-06-16	132	921.22	72.64	58.66
20-06-16	134.1	917.57	72.24	58.35
17-06-16	129.2	887.86	68.97	55.87
16-06-16	125.5	879.94	68.3	55.31
15-06-16	128.75	886.26	68.56	55.51
14-06-16	126.8	878.84	67.6	55.05
13-06-16	128.65	891.43	69.34	56.37
10-06-16	132.05	908.08	70.7	57.51
09-06-16	133.75	930.87	71.84	58.78
08-06-16	136.95	941.81	73	59.61
07-06-16	139.4	947.56	73.83	60.12
06-06-16	137.35	933.19	72.24	59.36
03-06-16	134.95	931.4	72.27	59.28
02-06-16	140.2	940.4	74.05	60.61
01-06-16	137.15	939.33	73.93	60.35
31-05-16	138.75	944.28	75.89	61.39
30-05-16	141.35	949.34	75.76	61.6
27-05-16	140.05	945.96	75.16	60.68
26-05-16	139.5	944.72	75.45	60.89
25-05-16	138.55	938.63	73.86	60.11
24-05-16	137.05	926.73	72.14	58.17
23-05-16	133.75	909.43	70.82	56.92
20-05-16	135.5	915.07	71.7	57.83
19-05-16	134.9	904.29	70.66	57.4
18-05-16	134.65	916.24	70.99	57.6
17-05-16	132.5	911.66	71.56	57.75
13-05-16	136.15	916.21	73.77	58.83
12-05-16	135.5	908.42	75.72	58.76
11-05-16	138.4	917.77	76.9	59.38
10-05-16	139.55	922.6	78.01	60.1
09-05-16	134.2	916.18	76.52	59.73
06-05-16	131.9	907.55	75.69	59.4
05-05-16	130.15	906.2	75.53	59.07
04-05-16	131.55	903.79	76.45	58.68
03-05-16	133.2	911.87	78.03	59.57
02-05-16	137.3	928	81.12	61.09
29-04-16	138.35	920.96	80.5	60.69
28-04-16	141.85	944.16	83.94	62.98
27-04-16	141.55	942.57	83.36	62.77
26-04-16	136.35	938.28	82.6	62.93
25-04-16	134.55	940.64	81.94	62.81
22-04-16	136.65	946.63	82.78	63.25
21-04-16	139.05	951.89	84.15	66.66
20-04-16	135.1	952.57	84.02	66.13
19-04-16	129.05	946.92	83.07	65.64
18-04-16	125.3	927.78	80.41	63.51
15-04-16	124.85	922.05	78.37	62.51
14-04-16	128.3	926.26	79.2	63.86
13-04-16	126.2	921.42	78	63.5
12-04-16	121.5	899	75.35	61.3
11-04-16	121.4	893.03	74.79	60.5
08-04-16	120.35	888.39	74.3	59.62
07-04-16	120.45	879.5	73.85	59.52
06-04-16	120.25	887.45	75	62.5
05-04-16	119.65	881.55	74.63	63.1
04-04-16	123.65	903.44	77.54	65.4
01-04-16	123.35	901.34	78	65.88
31-03-16	127.55	914.72	80.7	67.37
30-03-16	128.9	921.56	82.11	67.93
29-03-16	125.8	906.92	80.45	66.35
24-03-16	126.45	903.34	79.58	65.86
23-03-16	130.25	918.03	81.06	67.28
22-03-16	133.55	914.8	81.38	66.95
21-03-16	129.5	910.9	81.2	66.68
18-03-16	129.95	911.06	81.58	67.27
17-03-16	130.15	906.35	81.02	66.63
16-03-16	130.7	913.68	82.63	67.65
15-03-16	128.3	908.66	79.56	66.43
14-03-16	132.4	914.06	80.23	66.28
11-03-16	130.45	900.15	78.72	65.09
10-03-16	125.25	870.31	75.42	62.56
09-03-16	130.45	889.55	78.54	65.28
08-03-16	130.3	886.86	80.02	65.05
07-03-16	135.75	896.12	81.87	66.98
04-03-16	138.5	900.49	82.63	67.3
03-03-16	135.3	894.17	81.15	66.65
02-03-16	134.2	896.15	80.43	66.39
01-03-16	131	892.26	78.31	64.69
29-02-16	128.8	872.56	75.15	63.1
26-02-16	122.25	872	73.89	62.65
25-02-16	116.6	857.12	71.3	60.77
24-02-16	117	842.06	70.2	60.28
23-02-16	120.8	865.28	73.14	62.85
22-02-16	122.95	878.77	75.2	64.39
19-02-16	119.45	862.61	73.83	63.37
18-02-16	125.15	869.26	75.35	64.72
17-02-16	123.45	861.11	75.39	64.86
16-02-16	117.75	838.84	72.82	62.33
15-02-16	118.65	845.15	73.08	62.8
12-02-16	110.6	822.15	70.26	60.91
11-02-16	108.95	803.9	67.18	58.83
10-02-16	111.3	827.14	69.08	59.3
09-02-16	109.5	813.77	67.83	59.15
08-02-16	111.7	822.67	69.3	59.36
05-02-16	118.85	852.96	72.41	61.29
04-02-16	115.3	862.47	71.49	60.94
03-02-16	113.95	865.67	72.7	62.97
02-02-16	117.65	878.61	74.03	62.83
01-02-16	119.7	894.23	75.47	63.74
29-01-16	120.6	897.13	76.66	64.16
28-01-16	121.55	882.07	77.62	63.89
27-01-16	126.15	902.99	79.96	65.93
26-01-16	124.95	898.52	79.4	65.09
25-01-16	123	891.41	78.92	65.1
22-01-16	125	892.49	79.71	66.23
21-01-16	122.4	873.16	78.7	65.62
20-01-16	116.05	857.34	76.77	63.81
19-01-16	121.75	883.26	78.86	65.53
18-01-16	118.45	869	78.1	64.92
15-01-16	120.35	872.58	78.02	64.53
14-01-16	126.1	895.57	80.11	65.81
13-01-16	129.95	911.16	82.89	68.24
12-01-16	129.35	913.42	84.85	69.14
11-01-16	126.75	898.48	83.14	68.13
08-01-16	125.05	901.02	83.44	68.19
07-01-16	123.55	911.95	85.44	69
06-01-16	129.75	933.47	88.78	71.76
05-01-16	130.1	942.9	91.82	73.63
04-01-16	137.85	941.38	92.25	73.64
30-12-15	142.3	979.19	97.63	77.58
29-12-15	143.95	989.09	98.56	78.38
28-12-15	142.6	971.05	97.35	77.3
23-12-15	143.2	977.29	98.55	77.84
22-12-15	141	957.11	96.35	76.37
21-12-15	139.05	957.5	95.5	75.5
18-12-15	140.2	967.59	96.71	76.79
17-12-15	139.15	978.3	98.72	78.56
16-12-15	134.9	956.22	95.49	76.09
15-12-15	134.3	953.3	94.69	75.5
14-12-15	131.7	926.26	91.9	72.95
11-12-15	137.6	943.32	94.11	74.63
10-12-15	139.6	966.04	97.27	77.24
09-12-15	140.4	966.67	97.14	77.09
08-12-15	132.5	973.15	97.2	77.53
07-12-15	136.05	992.21	99.99	79.73
04-12-15	137.3	979.56	98.17	78.61
03-12-15	136.75	982	98.34	78.42
02-12-15	137.85	1014.95	102.65	82.84
01-12-15	139.65	1019.89	103.3	83.21
30-11-15	141.3	1029.47	103.3	84.73
27-11-15	134.25	1021.3	101.5	82.45
26-11-15	134.55	1023.31	100.85	82
25-11-15	130.45	1010.37	99.5	79.48
24-11-15	127.15	990.26	96.76	78.45
23-11-15	124.65	1004.23	98.45	78.95
20-11-15	123.9	1006.59	99.17	79.25
19-11-15	125.3	1003.75	98.73	78.59
18-11-15	120	993.13	97.45	78.04
17-11-15	117	993.93	97.26	77.75
16-11-15	116.8	971.62	94.71	76.01
13-11-15	118.45	969.57	94.54	76.41
12-11-15	117.2	976.2	94.46	76.99
11-11-15	118.15	987.4	96.18	78.33
10-11-15	119.75	981.88	95.93	79.08
09-11-15	120.1	980.76	94.96	78
06-11-15	121.9	995.81	96.03	79.79
05-11-15	120.1	987.45	92.78	78.09
04-11-15	117.15	984.42	92.45	77.65
03-11-15	124.1	993.82	93.57	79.3
02-11-15	126.75	994.58	94.36	79.76
30-10-15	126.1	985.88	93.36	78.97
29-10-15	125.4	982.44	93.34	78.55
28-10-15	124.05	983.26	92.97	78.89
27-10-15	121.8	970.51	92.38	78.1
26-10-15	125	980.79	92.91	78.38
23-10-15	121.85	979.96	93.29	78.71
22-10-15	123.9	953.87	90.35	76.05
21-10-15	119.95	932.51	88	73.72
20-10-15	116.25	923.9	87.28	72.33
19-10-15	118.6	925.37	87.69	72.82
16-10-15	121.2	919.83	86.74	72.38
15-10-15	123.8	917.62	87.01	72.9
14-10-15	128.6	905.27	86.74	71.52
13-10-15	130.6	915.32	88.11	72.55
12-10-15	132.45	924.9	89.25	73.48
09-10-15	125.9	923.68	87.8	72.21
08-10-15	116.2	915.69	86.2	70.55
07-10-15	114.9	913.05	85.74	69.69
06-10-15	106.9	908.35	82.22	68.09
05-10-15	102.8	900.6	81.17	66.43
02-10-15	101.15	877.18	78.21	64.58
01-10-15	105.05	873.47	78.33	64.45
30-09-15	104.95	885.74	79.22	64.85
29-09-15	103.3	866.94	76.37	63.26
28-09-15	107.1	870.11	76.59	63.59
25-09-15	115.55	888.13	78.89	65.72
24-09-15	118.9	865.25	75.68	63.48
23-09-15	118.9	881.49	79.79	66.42
22-09-15	111.2	877.39	79.32	66.25
21-09-15	133.7	911	84.4	71.25
18-09-15	161.35	909.48	85.71	72.28
17-09-15	167.4	934.38	88.26	75.5
16-09-15	167.5	934.16	87.42	75.3
15-09-15	166.85	929.78	87.23	75.13
14-09-15	165.5	924.92	85.34	74.14
11-09-15	166.25	925.05	85.53	73.56
10-09-15	166.9	933.11	86.06	73.9
09-09-15	169.6	940.28	85.54	74.2
08-09-15	165.4	936.21	84.04	73.27
07-09-15	161.15	922	80.94	71.46
04-09-15	159.95	916.37	80.32	70.57
03-09-15	164.4	940.64	82.16	72.08
02-09-15	159.5	917.12	79.55	69.68
01-09-15	161.95	913.66	80.1	69.91
31-08-15	166.7	935.45	82.22	71.66
28-08-15	170.5	937.73	82.94	72.45
27-08-15	171.15	939	82.95	72.71
26-08-15	165.95	911.02	80.62	70.14
25-08-15	167.8	922.16	81.82	70.96
24-08-15	158.55	879.76	76.93	67.08
21-08-15	165	921.21	80.13	70.37
20-08-15	168.05	948.47	82	72.44
19-08-15	171	971.72	83.87	73.83
18-08-15	175.2	991.94	85.87	75.8
17-08-15	178.05	993.47	86.63	76.34
14-08-15	180	997.13	86.15	76.96
13-08-15	180.45	998.21	86.19	77
12-08-15	177.75	987.92	86.09	76.04
11-08-15	186.2	1020.3	89.42	79.93
10-08-15	194.15	1046.5	93.4	84.27
07-08-15	191.55	1036.78	92.88	83.8
06-08-15	190	1046.3101	92.18	83.96
05-08-15	192.4	1050.3199	92.97	84.59
04-08-15	186	1035.98	90.88	82.4
03-08-15	185.75	1033.85	92.06	82.12
31-07-15	184.05	1020.93	91.3	81.39
30-07-15	185.55	1015.87	89.86	80.67
29-07-15	185.9	1012.98	89.48	81.08
28-07-15	190.6	1009.15	90.18	80.85
27-07-15	185.45	997.9	89.08	79.78
24-07-15	189.55	1023.94	91.64	81.89
23-07-15	198.5	1037.04	93.69	83.72
22-07-15	196.1	1037.84	94.13	84.26
21-07-15	198.9	1044.87	95.14	85.07
20-07-15	201	1056.0601	95.61	85.04
17-07-15	202.7	1050.38	95.58	84.44
16-07-15	203.15	1052.92	95.74	85.08
15-07-15	199.15	1037.17	93.55	83.29
14-07-15	201.5	1035.0601	94.67	83.33
13-07-15	205.75	1032.8	94.97	83.53
10-07-15	203.4	1017.64	95.2	82.92
09-07-15	203.45	990.36	93.99	80.99
08-07-15	197.5	968.65	92.09	79.13
07-07-15	202.95	964.26	93.9	79.67
06-07-15	208.25	981.94	97.26	82.03
03-07-15	210.8	995.73	98.9	82.75
02-07-15	211.45	998.85	99.2	82.98
01-07-15	214.65	1006.06	100.5	84.1
30-06-15	207.55	985.54	98.18	81.64
29-06-15	209.4	997.11	99.3	82.81
26-06-15	217.35	1031.65	103.5	86.61
25-06-15	215.95	1029.73	103.7	86.31
24-06-15	215.75	1029.33	103.25	85.85
23-06-15	218.35	1035.41	104.35	86.74
22-06-15	215.45	1026.87	102.3	85.48
19-06-15	206.35	991.99	97.74	81.6
18-06-15	205.75	996.29	97.88	81.66
17-06-15	206.2	986.73	97.01	81.57
16-06-15	208.15	993.06	98.35	82.8
15-06-15	207.65	987.57	98.59	82.25
12-06-15	212.2	1006.61	99.92	84.15
11-06-15	215.3	1018.99	101.25	84.62
10-06-15	214.85	1012.75	100.8	83.51
09-06-15	208.55	990.16	98.04	80.85
08-06-15	209.8	995.65	97.37	80.28
05-06-15	213.3	1007.38	99.59	81.85
04-06-15	215.5	1020.36	100.3	82.94
03-06-15	216.25	1027.5	101.25	83.8
02-06-15	215.35	1020.74	100.2	83.66
01-06-15	219.55	1029.84	100.75	85.74
29-05-15	219.5	1027.09	100.7	85.28
28-05-15	223.95	1049.11	103.05	87.58
27-05-15	228.05	1057.01	104.9	89.21
26-05-15	226.25	1044.64	103.6	88.46
22-05-15	229.55	1060.5	104.8	89.7
21-05-15	229.6	1064.6801	105.35	89.97
20-05-15	231.85	1063.75	106.45	89.71
19-05-15	232.75	1064.6	107.15	89.37
18-05-15	223.05	1041.6	103.35	86.47
15-05-15	215.3	1029.53	102	85.03
14-05-15	220.95	1037.85	104.6	86.57
13-05-15	218.15	1020.19	104.9	84.36
12-05-15	218.35	1029.0699	106.35	85.68
11-05-15	225.35	1046.37	109.3	88.06
08-05-15	225.35	1048.48	109.5	88.07
07-05-15	220.6	1021.82	104.6	85.25
06-05-15	217.6	1016.76	104.1	84.67
05-05-15	225.1	1016.77	106.5	85.25
04-05-15	227.45	1041.5	106.75	87.55
30-04-15	227.3	1027.34	106.1	86.33
29-04-15	227.9	1026.25	106.35	86.14
28-04-15	236.45	1059.09	109.85	88.93
27-04-15	241.5	1078.76	113	89.55
24-04-15	231.2	1058.85	110.45	87.16
23-04-15	226.1	1052.01	110.25	86.19
22-04-15	225.85	1064.46	110	87.49
21-04-15	225.7	1071.35	112	87.28
20-04-15	227.25	1066.4399	111.7	86.62
17-04-15	228.6	1049.53	110.4	84.81
16-04-15	232.75	1076.0601	112.9	86.85
15-04-15	236.55	1095.55	115.4	87.35
14-04-15	239.35	1095.22	115.15	86.93
13-04-15	240.15	1104.09	116.25	88.17
10-04-15	244.8	1107.09	117.35	88.65
09-04-15	242	1089.23	116.2	87.29
08-04-15	238.35	1077.15	113.25	85.93
07-04-15	238	1083.1899	114.9	87.09
02-04-15	237.8	1070	114.95	87.7
01-04-15	238.95	1072.27	115.5	90.15
31-03-15	240.05	1068.54	116.45	89.73
30-03-15	241.7	1078.78	118	90.86
27-03-15	235.9	1060.38	116.1	88.47
26-03-15	235.25	1057.71	116.45	88.72
25-03-15	235.1	1061.45	114.15	87.6
24-03-15	237	1072.88	115.1	88.43
23-03-15	234	1063.42	113.75	88.7
20-03-15	242.3	1076.0601	116.75	91.51
19-03-15	239.95	1064.6801	116.6	90.25
18-03-15	239.15	1064.9301	115.9	89.91
17-03-15	247.5	1070.25	121	91.71
16-03-15	247.55	1086.76	122.6	95.79
13-03-15	240.7	1064.9399	119.95	93.1
12-03-15	235.75	1056.15	118.55	92.65
11-03-15	237.45	1056.24	119.35	92.07
10-03-15	227.3	1030.13	113.7	88.7
09-03-15	227.6	1036.4	114.35	90.14
06-03-15	227	1034.23	115.3	89.92
05-03-15	223.2	1030.0699	114.5	89.15
04-03-15	220.5	1020.11	113	87.99
03-03-15	219.45	1012.07	111	85.6
02-03-15	224.85	1023.63	114.2	86.67
27-02-15	221.35	1022.6	113	86.51
26-02-15	219.05	1016.89	112	85.55
25-02-15	218.2	1006.75	109.65	85.02
24-02-15	220.4	1006.94	110.65	85.22
23-02-15	222.15	1001.43	111.65	84.97
20-02-15	218.8	993.59	111.1	84.78
19-02-15	217.7	989.98	109.45	84.08
18-02-15	213.05	985.7	108.75	83.63
17-02-15	209.1	978.72	106.75	82.44
16-02-15	209.3	981.22	106.6	82.83
13-02-15	209.7	984.56	107.8	83.19
12-02-15	212	981.18	106.7	83.14
11-02-15	207.8	965.64	104.45	82.44
10-02-15	207.4	966.06	104.7	82.16
09-02-15	204.75	957.76	102.5	80.64
06-02-15	211.7	974.13	106.85	82.35
05-02-15	209.7	979.33	106.65	82.78
04-02-15	208.3	978.66	106.65	82.63
03-02-15	206.65	975.76	106.3	82.15
02-02-15	202.2	969.78	104.25	81.21
30-01-15	197.15	959.2	103.4	80.48
29-01-15	202.25	962.48	102.95	80.29
28-01-15	201.85	960.8	103.1	79.91
27-01-15	199.15	953.28	102	78.63
26-01-15	201.3	968.24	105.25	81.05
23-01-15	199.7	955.36	102.8	79.66
22-01-15	194.5	936.56	98.04	77.27
21-01-15	189.95	924.25	94.92	74.92
20-01-15	189.1	920.74	94.74	74.93
19-01-15	187.35	919.07	94.22	74.73
16-01-15	187.6	912.13	93.59	74.38
15-01-15	183.15	901.2	91.07	72.93
14-01-15	180.05	882.9	88.78	71.3
13-01-15	182.65	893.44	90.63	72.27
12-01-15	178.15	880.14	88.65	71
09-01-15	177.45	869.52	88.16	69.42
08-01-15	181.55	883.69	89.39	70.07
07-01-15	174.8	856.83	86.29	67.13
06-01-15	173.95	852.62	85.83	66.61
05-01-15	172.55	853.07	85.08	66.17
02-01-15	177.95	876.68	88.01	68.75
30-12-14	180.1	879.54	89.77	68.97
29-12-14	181.95	889.1	91.01	70.04
23-12-14	182.1	888.86	90.83	70.06
22-12-14	181.05	883.79	90.02	69.41
19-12-14	182.55	876.79	89.94	69.04
18-12-14	182	878.28	90.33	68.96
17-12-14	177.05	855.37	87.5	67.17
16-12-14	177.15	856.44	88.06	67.14
15-12-14	171.15	837.99	85.01	64.58
12-12-14	178.2	859.56	87.98	66.58
11-12-14	182.4	881.55	90.31	68.31
10-12-14	179.45	876.49	89.79	68.04
09-12-14	181.05	876.28	88.9	67.97
08-12-14	183.55	894.94	91.6	69.06
05-12-14	185.5	900.98	92.35	70
04-12-14	179.45	881.57	89.87	67.57
03-12-14	181.25	891.59	91.25	68.21
02-12-14	181.35	887.47	91.81	67.84
01-12-14	182.3	889.93	92.23	67.98
28-11-14	181.9	891.6	91.95	67.8
27-11-14	181.5	891.18	91.49	67.11
26-11-14	180.2	886.29	90.48	66.39
25-11-14	180.75	882.11	90.35	66.21
24-11-14	178.85	876.24	89.4	65.39
21-11-14	176	871.08	88.16	64.56
20-11-14	173.6	850.67	84.9	62.91
19-11-14	173.15	849.34	84.75	62.74
18-11-14	173.5	847.52	84.43	62.55
17-11-14	169.2	834.84	83.46	61.36
14-11-14	168.35	830.07	83.06	61.12
13-11-14	167.6	829.56	82.72	61.16
12-11-14	168.1	826.42	82.71	61
11-11-14	170.65	839.42	84.31	62.41
10-11-14	172.25	837.93	83.91	62.87
07-11-14	170.55	832.25	83.33	62.36
06-11-14	173.4	838.86	84.38	62.97
05-11-14	172.6	833.83	83.85	62.5
04-11-14	168.65	821.49	82.89	61.16
03-11-14	170.55	828.77	85.27	61.76
31-10-14	169.7	833.99	85.32	62.03
30-10-14	165.75	816.23	83.03	60.61
29-10-14	162.5	812.79	82.67	60.5
28-10-14	161.85	810.62	82.42	60.4
27-10-14	159.9	797.14	81.29	59.49
24-10-14	161.65	804.65	82.29	60.18
23-10-14	163.45	809.77	83.15	60.38
22-10-14	161.9	801.23	82.59	59.78
21-10-14	160.25	795.42	81.35	59.35
20-10-14	157.15	780.26	79.61	58.37
17-10-14	161.95	791.28	80.57	59.35
16-10-14	154.05	767.06	77.85	57.98
15-10-14	150.8	766.35	77.41	57.07
14-10-14	155.3	787.43	79.47	58.79
13-10-14	153.1	785.76	79.44	56.7
10-10-14	150.7	784.47	79.53	56.01
09-10-14	155.5	802.89	82.5	57.71
08-10-14	154.65	802.88	81.24	57.84
07-10-14	156.4	811.17	82.33	58.4
06-10-14	156.3	822.16	81.98	59
02-10-14	156.7	820.42	83.62	59.21
